data_D2,vacina_D2,agegroup,n,dif
2021-09-07,AZ,6,3463,141
2021-09-07,AZ,7,18719,141
2021-09-07,AZ,8,432,141
2021-09-07,AZ,9,29,141
2021-09-07,AZ,10,8,141
2021-09-07,Coronavac,2,1,141
2021-09-07,Coronavac,4,15980,141
2021-09-07,Coronavac,5,1705,141
2021-09-07,Coronavac,6,407,141
2021-09-07,Coronavac,7,145,141
2021-09-07,Coronavac,8,41,141
2021-09-07,Coronavac,9,8,141
2021-09-07,Coronavac,10,4,141
2021-09-07,Coronavac,11,143,141
2021-09-07,Pfizer,3,5,141
2021-09-07,Pfizer,4,883,141
2021-09-07,Pfizer,5,1599,141
2021-09-07,Pfizer,6,2197,141
2021-09-07,Pfizer,7,1230,141
2021-09-07,Pfizer,8,59,141
2021-09-07,Pfizer,9,7,141
2021-09-07,Pfizer,10,1,141
2021-09-08,AZ,1,1,140
2021-09-08,AZ,3,15,140
2021-09-08,AZ,4,15675,140
2021-09-08,AZ,5,22109,140
2021-09-08,AZ,6,26962,140
2021-09-08,AZ,7,163463,140
2021-09-08,AZ,8,3750,140
2021-09-08,AZ,9,271,140
2021-09-08,AZ,10,74,140
2021-09-08,AZ,11,22,140
2021-09-08,Coronavac,1,3,140
2021-09-08,Coronavac,2,9,140
2021-09-08,Coronavac,3,27,140
2021-09-08,Coronavac,4,197123,140
2021-09-08,Coronavac,5,18442,140
2021-09-08,Coronavac,6,5192,140
2021-09-08,Coronavac,7,2017,140
2021-09-08,Coronavac,8,575,140
2021-09-08,Coronavac,9,132,140
2021-09-08,Coronavac,10,52,140
2021-09-08,Coronavac,11,43,140
2021-09-08,Pfizer,3,35,140
2021-09-08,Pfizer,4,9402,140
2021-09-08,Pfizer,5,15832,140
2021-09-08,Pfizer,6,11181,140
2021-09-08,Pfizer,7,24862,140
2021-09-08,Pfizer,8,598,140
2021-09-08,Pfizer,9,88,140
2021-09-08,Pfizer,10,23,140
2021-09-08,Pfizer,11,1,140
2021-09-09,AZ,2,5,139
2021-09-09,AZ,3,10,139
2021-09-09,AZ,4,13073,139
2021-09-09,AZ,5,17536,139
2021-09-09,AZ,6,27168,139
2021-09-09,AZ,7,167527,139
2021-09-09,AZ,8,3386,139
2021-09-09,AZ,9,281,139
2021-09-09,AZ,10,87,139
2021-09-09,AZ,11,18,139
2021-09-09,Coronavac,1,1,139
2021-09-09,Coronavac,2,8,139
2021-09-09,Coronavac,3,30,139
2021-09-09,Coronavac,4,202436,139
2021-09-09,Coronavac,5,19627,139
2021-09-09,Coronavac,6,4711,139
2021-09-09,Coronavac,7,2099,139
2021-09-09,Coronavac,8,446,139
2021-09-09,Coronavac,9,148,139
2021-09-09,Coronavac,10,65,139
2021-09-09,Coronavac,11,33,139
2021-09-09,Pfizer,1,1,139
2021-09-09,Pfizer,2,1,139
2021-09-09,Pfizer,3,42,139
2021-09-09,Pfizer,4,7819,139
2021-09-09,Pfizer,5,12477,139
2021-09-09,Pfizer,6,9950,139
2021-09-09,Pfizer,7,15568,139
2021-09-09,Pfizer,8,475,139
2021-09-09,Pfizer,9,57,139
2021-09-09,Pfizer,10,20,139
2021-09-09,Pfizer,11,3,139
2021-09-10,AZ,1,1,138
2021-09-10,AZ,3,9,138
2021-09-10,AZ,4,12299,138
2021-09-10,AZ,5,15968,138
2021-09-10,AZ,6,28608,138
2021-09-10,AZ,7,151851,138
2021-09-10,AZ,8,3064,138
2021-09-10,AZ,9,283,138
2021-09-10,AZ,10,97,138
2021-09-10,AZ,11,12,138
2021-09-10,Coronavac,1,2,138
2021-09-10,Coronavac,2,3,138
2021-09-10,Coronavac,3,38,138
2021-09-10,Coronavac,4,130188,138
2021-09-10,Coronavac,5,16636,138
2021-09-10,Coronavac,6,3869,138
2021-09-10,Coronavac,7,1656,138
2021-09-10,Coronavac,8,349,138
2021-09-10,Coronavac,9,119,138
2021-09-10,Coronavac,10,53,138
2021-09-10,Coronavac,11,34,138
2021-09-10,Pfizer,2,1,138
2021-09-10,Pfizer,3,51,138
2021-09-10,Pfizer,4,6674,138
2021-09-10,Pfizer,5,9718,138
2021-09-10,Pfizer,6,8418,138
2021-09-10,Pfizer,7,10737,138
2021-09-10,Pfizer,8,333,138
2021-09-10,Pfizer,9,35,138
2021-09-10,Pfizer,10,10,138
2021-09-10,Pfizer,11,1,138
2021-09-11,AZ,3,4,137
2021-09-11,AZ,4,5175,137
2021-09-11,AZ,5,6209,137
2021-09-11,AZ,6,23742,137
2021-09-11,AZ,7,90853,137
2021-09-11,AZ,8,1397,137
2021-09-11,AZ,9,108,137
2021-09-11,AZ,10,44,137
2021-09-11,AZ,11,4,137
2021-09-11,Coronavac,2,1,137
2021-09-11,Coronavac,3,13,137
2021-09-11,Coronavac,4,63692,137
2021-09-11,Coronavac,5,7093,137
2021-09-11,Coronavac,6,1891,137
2021-09-11,Coronavac,7,833,137
2021-09-11,Coronavac,8,148,137
2021-09-11,Coronavac,9,32,137
2021-09-11,Coronavac,10,23,137
2021-09-11,Coronavac,11,14,137
2021-09-11,Pfizer,3,24,137
2021-09-11,Pfizer,4,3112,137
2021-09-11,Pfizer,5,4866,137
2021-09-11,Pfizer,6,5686,137
2021-09-11,Pfizer,7,13558,137
2021-09-11,Pfizer,8,194,137
2021-09-11,Pfizer,9,16,137
2021-09-11,Pfizer,10,10,137
2021-09-11,Pfizer,11,1,137
2021-09-12,AZ,4,189,136
2021-09-12,AZ,5,273,136
2021-09-12,AZ,6,514,136
2021-09-12,AZ,7,4206,136
2021-09-12,AZ,8,54,136
2021-09-12,AZ,9,6,136
2021-09-12,AZ,10,4,136
2021-09-12,Coronavac,3,1,136
2021-09-12,Coronavac,4,6116,136
2021-09-12,Coronavac,5,581,136
2021-09-12,Coronavac,6,158,136
2021-09-12,Coronavac,7,53,136
2021-09-12,Coronavac,8,11,136
2021-09-12,Coronavac,9,1,136
2021-09-12,Coronavac,10,1,136
2021-09-12,Pfizer,4,425,136
2021-09-12,Pfizer,5,876,136
2021-09-12,Pfizer,6,1172,136
2021-09-12,Pfizer,7,4608,136
2021-09-12,Pfizer,8,52,136
2021-09-12,Pfizer,9,4,136
2021-09-12,Pfizer,10,1,136
2021-09-13,AZ,2,1,135
2021-09-13,AZ,3,8,135
2021-09-13,AZ,4,7349,135
2021-09-13,AZ,5,9463,135
2021-09-13,AZ,6,35602,135
2021-09-13,AZ,7,103597,135
2021-09-13,AZ,8,2315,135
2021-09-13,AZ,9,205,135
2021-09-13,AZ,10,51,135
2021-09-13,AZ,11,4,135
2021-09-13,Coronavac,2,4,135
2021-09-13,Coronavac,3,91,135
2021-09-13,Coronavac,4,116811,135
2021-09-13,Coronavac,5,14359,135
2021-09-13,Coronavac,6,3671,135
2021-09-13,Coronavac,7,1626,135
2021-09-13,Coronavac,8,370,135
2021-09-13,Coronavac,9,106,135
2021-09-13,Coronavac,10,94,135
2021-09-13,Coronavac,11,36,135
2021-09-13,Pfizer,1,1,135
2021-09-13,Pfizer,2,2,135
2021-09-13,Pfizer,3,51,135
2021-09-13,Pfizer,4,8903,135
2021-09-13,Pfizer,5,11894,135
2021-09-13,Pfizer,6,24752,135
2021-09-13,Pfizer,7,78526,135
2021-09-13,Pfizer,8,1185,135
2021-09-13,Pfizer,9,114,135
2021-09-13,Pfizer,10,49,135
2021-09-13,Pfizer,11,1,135
2021-09-14,AZ,2,2,134
2021-09-14,AZ,3,3,134
2021-09-14,AZ,4,6593,134
2021-09-14,AZ,5,8832,134
2021-09-14,AZ,6,38061,134
2021-09-14,AZ,7,85595,134
2021-09-14,AZ,8,2235,134
2021-09-14,AZ,9,179,134
2021-09-14,AZ,10,63,134
2021-09-14,AZ,11,8,134
2021-09-14,Coronavac,1,2,134
2021-09-14,Coronavac,2,8,134
2021-09-14,Coronavac,3,64,134
2021-09-14,Coronavac,4,97261,134
2021-09-14,Coronavac,5,13589,134
2021-09-14,Coronavac,6,3676,134
2021-09-14,Coronavac,7,1634,134
2021-09-14,Coronavac,8,331,134
2021-09-14,Coronavac,9,93,134
2021-09-14,Coronavac,10,97,134
2021-09-14,Coronavac,11,29,134
2021-09-14,Pfizer,2,1,134
2021-09-14,Pfizer,3,67,134
2021-09-14,Pfizer,4,13274,134
2021-09-14,Pfizer,5,17456,134
2021-09-14,Pfizer,6,54687,134
2021-09-14,Pfizer,7,115023,134
2021-09-14,Pfizer,8,1999,134
2021-09-14,Pfizer,9,186,134
2021-09-14,Pfizer,10,78,134
2021-09-14,Pfizer,11,8,134
2021-09-15,AZ,1,1,133
2021-09-15,AZ,2,1,133
2021-09-15,AZ,3,6,133
2021-09-15,AZ,4,4300,133
2021-09-15,AZ,5,5717,133
2021-09-15,AZ,6,45638,133
2021-09-15,AZ,7,46167,133
2021-09-15,AZ,8,1471,133
2021-09-15,AZ,9,140,133
2021-09-15,AZ,10,48,133
2021-09-15,AZ,11,5,133
2021-09-15,Coronavac,1,1,133
2021-09-15,Coronavac,3,70,133
2021-09-15,Coronavac,4,68867,133
2021-09-15,Coronavac,5,11795,133
2021-09-15,Coronavac,6,3030,133
2021-09-15,Coronavac,7,1287,133
2021-09-15,Coronavac,8,285,133
2021-09-15,Coronavac,9,79,133
2021-09-15,Coronavac,10,61,133
2021-09-15,Coronavac,11,23,133
2021-09-15,Pfizer,2,1,133
2021-09-15,Pfizer,3,55,133
2021-09-15,Pfizer,4,8961,133
2021-09-15,Pfizer,5,12226,133
2021-09-15,Pfizer,6,63407,133
2021-09-15,Pfizer,7,80276,133
2021-09-15,Pfizer,8,1565,133
2021-09-15,Pfizer,9,196,133
2021-09-15,Pfizer,10,84,133
2021-09-15,Pfizer,11,30,133
2021-09-16,AZ,4,4458,132
2021-09-16,AZ,5,5335,132
2021-09-16,AZ,6,51684,132
2021-09-16,AZ,7,46845,132
2021-09-16,AZ,8,1619,132
2021-09-16,AZ,9,150,132
2021-09-16,AZ,10,43,132
2021-09-16,AZ,11,5,132
2021-09-16,Coronavac,1,2,132
2021-09-16,Coronavac,2,4,132
2021-09-16,Coronavac,3,75,132
2021-09-16,Coronavac,4,63851,132
2021-09-16,Coronavac,5,13712,132
2021-09-16,Coronavac,6,3341,132
2021-09-16,Coronavac,7,1351,132
2021-09-16,Coronavac,8,356,132
2021-09-16,Coronavac,9,126,132
2021-09-16,Coronavac,10,61,132
2021-09-16,Coronavac,11,14,132
2021-09-16,Pfizer,3,79,132
2021-09-16,Pfizer,4,9335,132
2021-09-16,Pfizer,5,12514,132
2021-09-16,Pfizer,6,79952,132
2021-09-16,Pfizer,7,64987,132
2021-09-16,Pfizer,8,1588,132
2021-09-16,Pfizer,9,168,132
2021-09-16,Pfizer,10,70,132
2021-09-16,Pfizer,11,12,132
2021-09-17,AZ,2,1,131
2021-09-17,AZ,3,3,131
2021-09-17,AZ,4,5903,131
2021-09-17,AZ,5,7125,131
2021-09-17,AZ,6,50174,131
2021-09-17,AZ,7,58431,131
2021-09-17,AZ,8,1525,131
2021-09-17,AZ,9,116,131
2021-09-17,AZ,10,36,131
2021-09-17,AZ,11,3,131
2021-09-17,Coronavac,1,2,131
2021-09-17,Coronavac,2,3,131
2021-09-17,Coronavac,3,50,131
2021-09-17,Coronavac,4,46563,131
2021-09-17,Coronavac,5,9427,131
2021-09-17,Coronavac,6,2618,131
2021-09-17,Coronavac,7,1158,131
2021-09-17,Coronavac,8,305,131
2021-09-17,Coronavac,9,79,131
2021-09-17,Coronavac,10,91,131
2021-09-17,Coronavac,11,37,131
2021-09-17,Pfizer,2,2,131
2021-09-17,Pfizer,3,68,131
2021-09-17,Pfizer,4,9392,131
2021-09-17,Pfizer,5,13282,131
2021-09-17,Pfizer,6,129815,131
2021-09-17,Pfizer,7,51772,131
2021-09-17,Pfizer,8,1630,131
2021-09-17,Pfizer,9,268,131
2021-09-17,Pfizer,10,86,131
2021-09-17,Pfizer,11,15,131
2021-09-18,AZ,3,1,130
2021-09-18,AZ,4,2390,130
2021-09-18,AZ,5,3094,130
2021-09-18,AZ,6,31140,130
2021-09-18,AZ,7,28209,130
2021-09-18,AZ,8,694,130
2021-09-18,AZ,9,58,130
2021-09-18,AZ,10,19,130
2021-09-18,AZ,11,3,130
2021-09-18,Coronavac,2,2,130
2021-09-18,Coronavac,3,18,130
2021-09-18,Coronavac,4,20665,130
2021-09-18,Coronavac,5,4661,130
2021-09-18,Coronavac,6,1329,130
2021-09-18,Coronavac,7,592,130
2021-09-18,Coronavac,8,123,130
2021-09-18,Coronavac,9,36,130
2021-09-18,Coronavac,10,22,130
2021-09-18,Coronavac,11,7,130
2021-09-18,Pfizer,3,52,130
2021-09-18,Pfizer,4,2884,130
2021-09-18,Pfizer,5,4451,130
2021-09-18,Pfizer,6,42932,130
2021-09-18,Pfizer,7,20025,130
2021-09-18,Pfizer,8,538,130
2021-09-18,Pfizer,9,54,130
2021-09-18,Pfizer,10,19,130
2021-09-18,Pfizer,11,3,130
2021-09-19,AZ,4,95,129
2021-09-19,AZ,5,231,129
2021-09-19,AZ,6,3685,129
2021-09-19,AZ,7,2256,129
2021-09-19,AZ,8,52,129
2021-09-19,AZ,9,1,129
2021-09-19,Coronavac,3,3,129
2021-09-19,Coronavac,4,746,129
2021-09-19,Coronavac,5,246,129
2021-09-19,Coronavac,6,81,129
2021-09-19,Coronavac,7,25,129
2021-09-19,Coronavac,8,7,129
2021-09-19,Coronavac,9,5,129
2021-09-19,Coronavac,10,4,129
2021-09-19,Coronavac,11,1,129
2021-09-19,Pfizer,3,2,129
2021-09-19,Pfizer,4,512,129
2021-09-19,Pfizer,5,966,129
2021-09-19,Pfizer,6,5937,129
2021-09-19,Pfizer,7,795,129
2021-09-19,Pfizer,8,29,129
2021-09-19,Pfizer,9,6,129
2021-09-19,Pfizer,10,2,129
2021-09-20,AZ,3,5,128
2021-09-20,AZ,4,6212,128
2021-09-20,AZ,5,7570,128
2021-09-20,AZ,6,57662,128
2021-09-20,AZ,7,51689,128
2021-09-20,AZ,8,1635,128
2021-09-20,AZ,9,153,128
2021-09-20,AZ,10,53,128
2021-09-20,AZ,11,6,128
2021-09-20,Coronavac,2,2,128
2021-09-20,Coronavac,3,58,128
2021-09-20,Coronavac,4,46129,128
2021-09-20,Coronavac,5,10317,128
2021-09-20,Coronavac,6,3104,128
2021-09-20,Coronavac,7,1371,128
2021-09-20,Coronavac,8,403,128
2021-09-20,Coronavac,9,100,128
2021-09-20,Coronavac,10,66,128
2021-09-20,Coronavac,11,10,128
2021-09-20,Pfizer,2,2,128
2021-09-20,Pfizer,3,85,128
2021-09-20,Pfizer,4,6803,128
2021-09-20,Pfizer,5,10074,128
2021-09-20,Pfizer,6,95215,128
2021-09-20,Pfizer,7,34094,128
2021-09-20,Pfizer,8,1252,128
2021-09-20,Pfizer,9,160,128
2021-09-20,Pfizer,10,68,128
2021-09-20,Pfizer,11,14,128
2021-09-21,AZ,3,6,127
2021-09-21,AZ,4,5321,127
2021-09-21,AZ,5,6950,127
2021-09-21,AZ,6,104924,127
2021-09-21,AZ,7,35509,127
2021-09-21,AZ,8,1322,127
2021-09-21,AZ,9,120,127
2021-09-21,AZ,10,45,127
2021-09-21,AZ,11,7,127
2021-09-21,Coronavac,2,1,127
2021-09-21,Coronavac,3,44,127
2021-09-21,Coronavac,4,37786,127
2021-09-21,Coronavac,5,9059,127
2021-09-21,Coronavac,6,2796,127
2021-09-21,Coronavac,7,1226,127
2021-09-21,Coronavac,8,363,127
2021-09-21,Coronavac,9,102,127
2021-09-21,Coronavac,10,89,127
2021-09-21,Coronavac,11,15,127
2021-09-21,Pfizer,2,2,127
2021-09-21,Pfizer,3,74,127
2021-09-21,Pfizer,4,6000,127
2021-09-21,Pfizer,5,8921,127
2021-09-21,Pfizer,6,91786,127
2021-09-21,Pfizer,7,31220,127
2021-09-21,Pfizer,8,1209,127
2021-09-21,Pfizer,9,174,127
2021-09-21,Pfizer,10,52,127
2021-09-21,Pfizer,11,7,127
2021-09-22,AZ,2,1,126
2021-09-22,AZ,3,7,126
2021-09-22,AZ,4,3931,126
2021-09-22,AZ,5,8152,126
2021-09-22,AZ,6,94362,126
2021-09-22,AZ,7,25494,126
2021-09-22,AZ,8,1093,126
2021-09-22,AZ,9,129,126
2021-09-22,AZ,10,35,126
2021-09-22,AZ,11,6,126
2021-09-22,Coronavac,2,1,126
2021-09-22,Coronavac,3,43,126
2021-09-22,Coronavac,4,31579,126
2021-09-22,Coronavac,5,8646,126
2021-09-22,Coronavac,6,2481,126
2021-09-22,Coronavac,7,1066,126
2021-09-22,Coronavac,8,309,126
2021-09-22,Coronavac,9,93,126
2021-09-22,Coronavac,10,50,126
2021-09-22,Coronavac,11,10,126
2021-09-22,Pfizer,3,80,126
2021-09-22,Pfizer,4,5876,126
2021-09-22,Pfizer,5,11743,126
2021-09-22,Pfizer,6,133606,126
2021-09-22,Pfizer,7,28811,126
2021-09-22,Pfizer,8,1120,126
2021-09-22,Pfizer,9,139,126
2021-09-22,Pfizer,10,57,126
2021-09-22,Pfizer,11,11,126
2021-09-23,AZ,2,1,125
2021-09-23,AZ,3,5,125
2021-09-23,AZ,4,5182,125
2021-09-23,AZ,5,13697,125
2021-09-23,AZ,6,131844,125
2021-09-23,AZ,7,28772,125
2021-09-23,AZ,8,1435,125
2021-09-23,AZ,9,180,125
2021-09-23,AZ,10,60,125
2021-09-23,AZ,11,2,125
2021-09-23,Coronavac,1,1,125
2021-09-23,Coronavac,2,3,125
2021-09-23,Coronavac,3,26,125
2021-09-23,Coronavac,4,27315,125
2021-09-23,Coronavac,5,7574,125
2021-09-23,Coronavac,6,2302,125
2021-09-23,Coronavac,7,934,125
2021-09-23,Coronavac,8,288,125
2021-09-23,Coronavac,9,91,125
2021-09-23,Coronavac,10,69,125
2021-09-23,Coronavac,11,6,125
2021-09-23,Pfizer,3,138,125
2021-09-23,Pfizer,4,5315,125
2021-09-23,Pfizer,5,16046,125
2021-09-23,Pfizer,6,66314,125
2021-09-23,Pfizer,7,18337,125
2021-09-23,Pfizer,8,803,125
2021-09-23,Pfizer,9,129,125
2021-09-23,Pfizer,10,53,125
2021-09-23,Pfizer,11,11,125
2021-09-24,AZ,2,1,124
2021-09-24,AZ,3,5,124
2021-09-24,AZ,4,5307,124
2021-09-24,AZ,5,11874,124
2021-09-24,AZ,6,110423,124
2021-09-24,AZ,7,24402,124
2021-09-24,AZ,8,1398,124
2021-09-24,AZ,9,188,124
2021-09-24,AZ,10,55,124
2021-09-24,AZ,11,11,124
2021-09-24,Coronavac,1,1,124
2021-09-24,Coronavac,2,1,124
2021-09-24,Coronavac,3,32,124
2021-09-24,Coronavac,4,25786,124
2021-09-24,Coronavac,5,7095,124
2021-09-24,Coronavac,6,2230,124
2021-09-24,Coronavac,7,1018,124
2021-09-24,Coronavac,8,277,124
2021-09-24,Coronavac,9,104,124
2021-09-24,Coronavac,10,34,124
2021-09-24,Coronavac,11,12,124
2021-09-24,Pfizer,3,72,124
2021-09-24,Pfizer,4,15662,124
2021-09-24,Pfizer,5,52092,124
2021-09-24,Pfizer,6,79070,124
2021-09-24,Pfizer,7,20830,124
2021-09-24,Pfizer,8,1033,124
2021-09-24,Pfizer,9,170,124
2021-09-24,Pfizer,10,60,124
2021-09-24,Pfizer,11,5,124
2021-09-25,AZ,4,1525,123
2021-09-25,AZ,5,4883,123
2021-09-25,AZ,6,28495,123
2021-09-25,AZ,7,7538,123
2021-09-25,AZ,8,405,123
2021-09-25,AZ,9,29,123
2021-09-25,AZ,10,11,123
2021-09-25,AZ,11,1,123
2021-09-25,Coronavac,2,1,123
2021-09-25,Coronavac,3,15,123
2021-09-25,Coronavac,4,10151,123
2021-09-25,Coronavac,5,3542,123
2021-09-25,Coronavac,6,1079,123
2021-09-25,Coronavac,7,450,123
2021-09-25,Coronavac,8,107,123
2021-09-25,Coronavac,9,39,123
2021-09-25,Coronavac,10,11,123
2021-09-25,Coronavac,11,2,123
2021-09-25,Pfizer,3,43,123
2021-09-25,Pfizer,4,7388,123
2021-09-25,Pfizer,5,31046,123
2021-09-25,Pfizer,6,34606,123
2021-09-25,Pfizer,7,8062,123
2021-09-25,Pfizer,8,465,123
2021-09-25,Pfizer,9,64,123
2021-09-25,Pfizer,10,15,123
2021-09-25,Pfizer,11,3,123
2021-09-26,AZ,4,73,122
2021-09-26,AZ,5,254,122
2021-09-26,AZ,6,1623,122
2021-09-26,AZ,7,253,122
2021-09-26,AZ,8,16,122
2021-09-26,AZ,9,2,122
2021-09-26,Coronavac,4,250,122
2021-09-26,Coronavac,5,79,122
2021-09-26,Coronavac,6,44,122
2021-09-26,Coronavac,7,10,122
2021-09-26,Coronavac,8,4,122
2021-09-26,Coronavac,9,1,122
2021-09-26,Coronavac,10,1,122
2021-09-26,Coronavac,11,1,122
2021-09-26,Pfizer,3,2,122
2021-09-26,Pfizer,4,1488,122
2021-09-26,Pfizer,5,6990,122
2021-09-26,Pfizer,6,1537,122
2021-09-26,Pfizer,7,222,122
2021-09-26,Pfizer,8,18,122
2021-09-26,Pfizer,9,4,122
2021-09-27,AZ,1,1,121
2021-09-27,AZ,3,3,121
2021-09-27,AZ,4,2850,121
2021-09-27,AZ,5,12801,121
2021-09-27,AZ,6,69468,121
2021-09-27,AZ,7,14831,121
2021-09-27,AZ,8,1155,121
2021-09-27,AZ,9,148,121
2021-09-27,AZ,10,54,121
2021-09-27,AZ,11,2,121
2021-09-27,Coronavac,1,1,121
2021-09-27,Coronavac,2,1,121
2021-09-27,Coronavac,3,27,121
2021-09-27,Coronavac,4,23245,121
2021-09-27,Coronavac,5,6448,121
2021-09-27,Coronavac,6,2027,121
2021-09-27,Coronavac,7,889,121
2021-09-27,Coronavac,8,237,121
2021-09-27,Coronavac,9,123,121
2021-09-27,Coronavac,10,46,121
2021-09-27,Coronavac,11,5,121
2021-09-27,Pfizer,3,102,121
2021-09-27,Pfizer,4,20979,121
2021-09-27,Pfizer,5,61769,121
2021-09-27,Pfizer,6,103682,121
2021-09-27,Pfizer,7,18597,121
2021-09-27,Pfizer,8,1255,121
2021-09-27,Pfizer,9,253,121
2021-09-27,Pfizer,10,51,121
2021-09-27,Pfizer,11,8,121
2021-09-28,AZ,3,2,120
2021-09-28,AZ,4,2059,120
2021-09-28,AZ,5,13095,120
2021-09-28,AZ,6,40089,120
2021-09-28,AZ,7,10381,120
2021-09-28,AZ,8,761,120
2021-09-28,AZ,9,89,120
2021-09-28,AZ,10,30,120
2021-09-28,AZ,11,7,120
2021-09-28,Coronavac,2,1,120
2021-09-28,Coronavac,3,19,120
2021-09-28,Coronavac,4,20575,120
2021-09-28,Coronavac,5,6042,120
2021-09-28,Coronavac,6,1909,120
2021-09-28,Coronavac,7,867,120
2021-09-28,Coronavac,8,206,120
2021-09-28,Coronavac,9,98,120
2021-09-28,Coronavac,10,40,120
2021-09-28,Coronavac,11,7,120
2021-09-28,Pfizer,2,2,120
2021-09-28,Pfizer,3,102,120
2021-09-28,Pfizer,4,23036,120
2021-09-28,Pfizer,5,76120,120
2021-09-28,Pfizer,6,99390,120
2021-09-28,Pfizer,7,20538,120
2021-09-28,Pfizer,8,1349,120
2021-09-28,Pfizer,9,235,120
2021-09-28,Pfizer,10,76,120
2021-09-28,Pfizer,11,11,120
2021-09-29,AZ,1,1,119
2021-09-29,AZ,3,3,119
2021-09-29,AZ,4,1975,119
2021-09-29,AZ,5,16172,119
2021-09-29,AZ,6,38769,119
2021-09-29,AZ,7,9464,119
2021-09-29,AZ,8,660,119
2021-09-29,AZ,9,83,119
2021-09-29,AZ,10,17,119
2021-09-29,AZ,11,5,119
2021-09-29,Coronavac,1,1,119
2021-09-29,Coronavac,3,19,119
2021-09-29,Coronavac,4,17670,119
2021-09-29,Coronavac,5,5521,119
2021-09-29,Coronavac,6,1673,119
2021-09-29,Coronavac,7,717,119
2021-09-29,Coronavac,8,215,119
2021-09-29,Coronavac,9,138,119
2021-09-29,Coronavac,10,37,119
2021-09-29,Coronavac,11,10,119
2021-09-29,Pfizer,1,1,119
2021-09-29,Pfizer,2,2,119
2021-09-29,Pfizer,3,106,119
2021-09-29,Pfizer,4,21466,119
2021-09-29,Pfizer,5,84309,119
2021-09-29,Pfizer,6,80721,119
2021-09-29,Pfizer,7,15144,119
2021-09-29,Pfizer,8,1180,119
2021-09-29,Pfizer,9,184,119
2021-09-29,Pfizer,10,74,119
2021-09-29,Pfizer,11,6,119
2021-09-30,AZ,2,1,118
2021-09-30,AZ,4,2870,118
2021-09-30,AZ,5,36282,118
2021-09-30,AZ,6,55035,118
2021-09-30,AZ,7,11758,118
2021-09-30,AZ,8,957,118
2021-09-30,AZ,9,140,118
2021-09-30,AZ,10,39,118
2021-09-30,AZ,11,6,118
2021-09-30,Coronavac,2,2,118
2021-09-30,Coronavac,3,31,118
2021-09-30,Coronavac,4,17886,118
2021-09-30,Coronavac,5,5439,118
2021-09-30,Coronavac,6,1770,118
2021-09-30,Coronavac,7,745,118
2021-09-30,Coronavac,8,212,118
2021-09-30,Coronavac,9,91,118
2021-09-30,Coronavac,10,49,118
2021-09-30,Coronavac,11,8,118
2021-09-30,Pfizer,2,1,118
2021-09-30,Pfizer,3,102,118
2021-09-30,Pfizer,4,23379,118
2021-09-30,Pfizer,5,90732,118
2021-09-30,Pfizer,6,52210,118
2021-09-30,Pfizer,7,10286,118
2021-09-30,Pfizer,8,974,118
2021-09-30,Pfizer,9,204,118
2021-09-30,Pfizer,10,42,118
2021-09-30,Pfizer,11,7,118
2021-10-01,AZ,3,2,117
2021-10-01,AZ,4,2696,117
2021-10-01,AZ,5,38878,117
2021-10-01,AZ,6,44338,117
2021-10-01,AZ,7,10399,117
2021-10-01,AZ,8,822,117
2021-10-01,AZ,9,94,117
2021-10-01,AZ,10,31,117
2021-10-01,AZ,11,6,117
2021-10-01,Coronavac,3,15,117
2021-10-01,Coronavac,4,11305,117
2021-10-01,Coronavac,5,3993,117
2021-10-01,Coronavac,6,1283,117
2021-10-01,Coronavac,7,509,117
2021-10-01,Coronavac,8,169,117
2021-10-01,Coronavac,9,82,117
2021-10-01,Coronavac,10,26,117
2021-10-01,Coronavac,11,6,117
2021-10-01,Pfizer,3,114,117
2021-10-01,Pfizer,4,29046,117
2021-10-01,Pfizer,5,72284,117
2021-10-01,Pfizer,6,38821,117
2021-10-01,Pfizer,7,8337,117
2021-10-01,Pfizer,8,723,117
2021-10-01,Pfizer,9,146,117
2021-10-01,Pfizer,10,33,117
2021-10-01,Pfizer,11,4,117
2021-10-01,Pfizer,,1,117
2021-10-02,AZ,2,1,116
2021-10-02,AZ,3,1,116
2021-10-02,AZ,4,2270,116
2021-10-02,AZ,5,20818,116
2021-10-02,AZ,6,34108,116
2021-10-02,AZ,7,8884,116
2021-10-02,AZ,8,790,116
2021-10-02,AZ,9,91,116
2021-10-02,AZ,10,40,116
2021-10-02,AZ,11,6,116
2021-10-02,Coronavac,3,16,116
2021-10-02,Coronavac,4,13592,116
2021-10-02,Coronavac,5,4705,116
2021-10-02,Coronavac,6,1415,116
2021-10-02,Coronavac,7,595,116
2021-10-02,Coronavac,8,137,116
2021-10-02,Coronavac,9,91,116
2021-10-02,Coronavac,10,45,116
2021-10-02,Coronavac,11,7,116
2021-10-02,Pfizer,2,1,116
2021-10-02,Pfizer,3,116,116
2021-10-02,Pfizer,4,26831,116
2021-10-02,Pfizer,5,48499,116
2021-10-02,Pfizer,6,41515,116
2021-10-02,Pfizer,7,8691,116
2021-10-02,Pfizer,8,732,116
2021-10-02,Pfizer,9,128,116
2021-10-02,Pfizer,10,47,116
2021-10-02,Pfizer,11,7,116
2021-10-03,AZ,4,36,115
2021-10-03,AZ,5,927,115
2021-10-03,AZ,6,665,115
2021-10-03,AZ,7,149,115
2021-10-03,AZ,8,30,115
2021-10-03,AZ,9,3,115
